From_Category,To_Category,Ratio_of_human_to_shortest
C0087,C0140,1.5
C0087,C0142,1.8888888888888888
C0087,C0143,1.25
C0087,C0144,2.4444444444444446
C0087,C0145,1.25
C0087,C0146,2.0476190476190474
C0088,C0001,1.6303030303030304
C0088,C0002,1.4666666666666666
C0088,C0003,1.6666666666666667
C0088,C0004,1.75
C0088,C0005,1.4615384615384615
C0088,C0006,1.1904761904761905
C0088,C0007,2.473684210526316
C0088,C0008,1.518987341772152
C0088,C0009,1.6666666666666667
C0088,C0010,1.4
C0088,C0011,2.1666666666666665
C0088,C0014,1.66
C0088,C0016,1.6
C0088,C0017,1.4666666666666666
C0088,C0020,2.3333333333333335
C0088,C0022,1.0
C0088,C0023,2.0
C0088,C0031,1.6
C0088,C0034,1.0
C0088,C0035,3.0
C0088,C0038,2.3333333333333335
C0088,C0039,2.3333333333333335
C0088,C0042,2.5384615384615383
C0088,C0049,1.3333333333333333
C0088,C0051,1.6666666666666667
C0088,C0053,1.5
C0088,C0054,1.0
C0088,C0056,1.5
C0088,C0058,1.6666666666666667
C0088,C0062,1.5
C0088,C0067,1.7777777777777777
C0088,C0068,1.75
C0088,C0070,1.25
C0088,C0074,1.75
C0088,C0079,1.4
C0088,C0083,2.3333333333333335
C0088,C0085,2.0
C0088,C0092,1.3333333333333333
C0088,C0093,1.6666666666666667
C0088,C0096,2.5
C0088,C0098,1.5
C0088,C0102,1.75
C0088,C0103,2.0
C0088,C0104,1.0
C0088,C0105,1.0
C0088,C0107,2.0
C0088,C0109,1.0
C0088,C0110,1.0
C0088,C0117,1.7391304347826086
C0088,C0118,2.0
C0088,C0119,1.36
C0088,C0122,1.5
C0088,C0124,1.4285714285714286
C0088,C0125,1.0
C0088,C0126,1.7777777777777777
C0088,C0127,2.1666666666666665
C0088,C0134,1.75
C0088,C0135,1.7142857142857142
C0088,C0138,1.25
C0088,C0139,3.0
C0088,C0142,2.3333333333333335
C0088,C0144,1.0
C0088,C0145,1.3333333333333333
C0089,C0001,1.7109275730622617
C0089,C0002,2.0625
C0089,C0003,1.4166666666666667
C0089,C0004,2.3698630136986303
C0089,C0005,1.5357142857142858
C0089,C0006,1.875
C0089,C0007,1.7297297297297298
C0089,C0008,1.6560509554140128
C0089,C0009,1.8855421686746987
C0089,C0010,1.3454545454545455
C0089,C0011,2.090909090909091
C0089,C0012,1.4545454545454546
C0089,C0013,1.1785714285714286
C0089,C0014,1.5454545454545454
C0089,C0015,1.64
C0089,C0016,1.6904761904761905
C0089,C0017,2.0625
C0089,C0021,1.5555555555555556
C0089,C0022,1.0
C0089,C0023,10.5
C0089,C0028,1.0
C0089,C0029,1.6818181818181819
C0089,C0030,1.6363636363636365
C0089,C0031,1.65625
C0089,C0032,3.5
C0089,C0033,1.6923076923076923
C0089,C0034,1.8484848484848484
C0089,C0035,1.25
C0089,C0036,1.3333333333333333
C0089,C0037,1.3333333333333333
C0089,C0038,1.65
C0089,C0039,1.9565217391304348
C0089,C0040,1.5
C0089,C0041,1.0
C0089,C0042,1.6153846153846154
C0089,C0043,1.5
C0089,C0044,2.3333333333333335
C0089,C0045,2.0
C0089,C0046,2.0833333333333335
C0089,C0047,1.3333333333333333
C0089,C0049,1.85
C0089,C0051,1.826086956521739
C0089,C0052,2.027027027027027
C0089,C0053,1.4285714285714286
C0089,C0054,1.4210526315789473
C0089,C0055,1.6071428571428572
C0089,C0056,1.4736842105263157
C0089,C0057,1.5161290322580645
C0089,C0058,1.4444444444444444
C0089,C0059,2.15
C0089,C0060,1.6923076923076923
C0089,C0061,1.6666666666666667
C0089,C0062,1.2857142857142858
C0089,C0065,1.8461538461538463
C0089,C0067,2.0606060606060606
C0089,C0068,2.15
C0089,C0070,1.6666666666666667
C0089,C0071,1.6666666666666667
C0089,C0072,1.0
C0089,C0073,2.0
C0089,C0074,1.7
C0089,C0075,1.5238095238095237
C0089,C0077,1.25
C0089,C0078,1.3333333333333333
C0089,C0079,1.0833333333333333
C0089,C0080,1.6666666666666667
C0089,C0081,1.7142857142857142
C0089,C0083,5.0
C0089,C0084,1.6666666666666667
C0089,C0085,5.0
C0089,C0086,1.6666666666666667
C0089,C0087,1.0
C0089,C0088,1.2222222222222223
C0089,C0089,1.2857142857142858
C0089,C0090,1.3333333333333333
C0089,C0092,1.3333333333333333
C0089,C0094,1.0
C0089,C0097,1.8888888888888888
C0089,C0098,1.5
C0089,C0101,1.4
C0089,C0102,1.5
C0089,C0103,1.2
C0089,C0104,1.3333333333333333
C0089,C0105,1.3695652173913044
C0089,C0106,1.1666666666666667
C0089,C0107,1.5
C0089,C0109,1.3448275862068966
C0089,C0110,3.7777777777777777
C0089,C0111,2.0
C0089,C0112,2.2
C0089,C0114,1.4615384615384615
C0089,C0115,1.25
C0089,C0117,1.7570621468926553
C0089,C0118,1.6585365853658536
C0089,C0119,1.625
C0089,C0120,1.5172413793103448
C0089,C0121,1.8181818181818181
C0089,C0122,1.4705882352941178
C0089,C0123,2.142857142857143
C0089,C0124,1.4444444444444444
C0089,C0125,1.3333333333333333
C0089,C0126,2.372093023255814
C0089,C0128,1.375
C0089,C0129,1.7083333333333333
C0089,C0130,1.851063829787234
C0089,C0133,1.935483870967742
C0089,C0135,1.7446808510638299
C0089,C0137,1.4642857142857142
C0089,C0138,1.5294117647058822
C0089,C0139,1.6833333333333333
C0089,C0140,1.6904761904761905
C0089,C0141,1.5
C0089,C0142,1.425
C0089,C0143,1.6538461538461537
C0089,C0144,1.7843137254901962
C0089,C0146,1.3333333333333333
C0090,C0001,1.7554517133956387
C0090,C0003,1.3333333333333333
C0090,C0004,1.48
C0090,C0005,1.75
C0090,C0006,2.2222222222222223
C0090,C0007,1.6734693877551021
C0090,C0008,1.6818181818181819
C0090,C0009,2.111111111111111
C0090,C0010,2.6
C0090,C0011,1.5
C0090,C0012,1.5
C0090,C0013,1.2727272727272727
C0090,C0014,1.7341772151898733
C0090,C0015,1.6
C0090,C0016,1.7960199004975124
C0090,C0021,1.3333333333333333
C0090,C0026,1.2222222222222223
C0090,C0027,1.0
C0090,C0028,3.3333333333333335
C0090,C0031,1.2727272727272727
C0090,C0034,2.8333333333333335
C0090,C0035,1.0
C0090,C0037,1.0
C0090,C0039,2.5
C0090,C0041,1.3333333333333333
C0090,C0042,1.9285714285714286
C0090,C0045,1.3571428571428572
C0090,C0046,2.3333333333333335
C0090,C0048,1.75
C0090,C0049,1.7916666666666667
C0090,C0051,1.6363636363636365
C0090,C0052,1.6363636363636365
C0090,C0053,1.619047619047619
C0090,C0054,1.8333333333333333
C0090,C0055,1.894736842105263
C0090,C0056,1.0
C0090,C0057,1.5
C0090,C0058,1.7894736842105263
C0090,C0059,1.0
C0090,C0062,1.0
C0090,C0064,1.25
C0090,C0065,1.9259259259259258
C0090,C0067,2.6923076923076925
C0090,C0068,1.0
C0090,C0070,2.0
C0090,C0076,2.6
C0090,C0081,1.0
C0090,C0085,2.0
C0090,C0087,1.2222222222222223
C0090,C0090,1.5
C0090,C0092,2.227272727272727
C0090,C0093,1.0
C0090,C0096,2.1875
C0090,C0098,1.1666666666666667
C0090,C0102,1.4
C0090,C0103,1.0
C0090,C0105,1.5294117647058822
C0090,C0109,1.0
C0090,C0110,1.0
C0090,C0113,1.6666666666666667
C0090,C0115,1.5
C0090,C0117,1.8089887640449438
C0090,C0118,1.6481481481481481
C0090,C0119,1.9137931034482758
C0090,C0121,1.6363636363636365
C0090,C0122,1.6
C0090,C0123,1.7857142857142858
C0090,C0124,1.8823529411764706
C0090,C0125,1.0
C0090,C0126,3.5
C0090,C0127,1.6666666666666667
C0090,C0129,2.125
C0090,C0130,1.25
C0090,C0132,2.0
C0090,C0133,1.9487179487179487
C0090,C0134,1.5
C0090,C0135,1.608695652173913
C0090,C0136,2.0
C0090,C0138,1.25
C0090,C0139,1.6595744680851063
C0090,C0140,2.0
C0090,C0143,1.4166666666666667
C0090,C0144,1.9473684210526316
C0090,C0145,2.4
C0090,C0146,2.6666666666666665
C0091,C0001,1.7382271468144044
C0091,C0002,1.25
C0091,C0003,1.8888888888888888
C0091,C0004,1.6818181818181819
C0091,C0005,1.4761904761904763
C0091,C0006,2.7142857142857144
C0091,C0007,1.675
C0091,C0008,1.5298507462686568
C0091,C0009,1.5833333333333333
C0091,C0010,1.0
C0091,C0011,1.368421052631579
C0091,C0012,1.6666666666666667
C0091,C0013,1.2222222222222223
C0091,C0014,1.4807692307692308
C0091,C0015,1.875
C0091,C0016,1.8237547892720307
C0091,C0017,1.25
C0091,C0019,2.142857142857143
C0091,C0021,1.0
C0091,C0026,1.0
C0091,C0028,2.090909090909091
C0091,C0031,1.375
C0091,C0032,1.0
C0091,C0033,1.0
C0091,C0034,3.1538461538461537
C0091,C0035,1.0
C0091,C0039,4.666666666666667
C0091,C0041,1.0
C0091,C0042,1.6666666666666667
C0091,C0043,1.8333333333333333
C0091,C0045,1.0
C0091,C0047,1.3333333333333333
C0091,C0048,1.0
C0091,C0049,1.625
C0091,C0051,1.4838709677419355
C0091,C0052,2.238095238095238
C0091,C0053,1.2105263157894737
C0091,C0054,1.4166666666666667
C0091,C0055,1.5625
C0091,C0056,1.125
C0091,C0058,1.5
C0091,C0060,1.5
C0091,C0061,1.4444444444444444
C0091,C0062,1.0
C0091,C0064,1.0
C0091,C0067,2.0
C0091,C0068,1.0
C0091,C0070,1.1818181818181819
C0091,C0072,1.6666666666666667
C0091,C0078,1.0
C0091,C0084,1.368421052631579
C0091,C0088,1.0
C0091,C0089,1.6666666666666667
C0091,C0092,1.3333333333333333
C0091,C0093,2.0
C0091,C0098,1.1428571428571428
C0091,C0102,2.625
C0091,C0104,1.0
C0091,C0105,1.3333333333333333
C0091,C0106,1.0
C0091,C0107,1.0
C0091,C0109,1.25
C0091,C0111,2.0454545454545454
C0091,C0112,1.75
C0091,C0114,1.5
C0091,C0117,2.0344827586206895
C0091,C0118,1.9836065573770492
C0091,C0119,1.575221238938053
C0091,C0120,1.6666666666666667
C0091,C0121,1.4827586206896552
C0091,C0122,1.2
C0091,C0123,1.5
C0091,C0125,2.0
C0091,C0126,2.1818181818181817
C0091,C0128,1.0
C0091,C0129,2.5
C0091,C0131,1.3333333333333333
C0091,C0132,1.4285714285714286
C0091,C0133,1.75
C0091,C0134,2.727272727272727
C0091,C0135,1.8888888888888888
C0091,C0137,1.75
C0091,C0138,3.6666666666666665
C0091,C0139,1.896551724137931
C0091,C0143,1.4193548387096775
C0091,C0144,1.490909090909091
C0091,C0146,1.9259259259259258
C0092,C0001,1.765399737876802
C0092,C0002,1.0
C0092,C0003,2.0833333333333335
C0092,C0004,2.0357142857142856
C0092,C0005,1.7222222222222223
C0092,C0006,1.2307692307692308
C0092,C0007,1.925
C0092,C0008,1.8286852589641434
C0092,C0009,1.6
C0092,C0010,2.7777777777777777
C0092,C0011,1.3076923076923077
C0092,C0012,2.3333333333333335
C0092,C0013,1.4666666666666666
C0092,C0014,1.3636363636363635
C0092,C0015,1.625
C0092,C0016,1.7236842105263157
C0092,C0017,1.0
C0092,C0019,1.6875
C0092,C0020,4.5
C0092,C0021,1.25
C0092,C0028,2.75
C0092,C0030,2.1
C0092,C0031,1.7857142857142858
C0092,C0033,1.1428571428571428
C0092,C0035,1.3333333333333333
C0092,C0038,2.25
C0092,C0041,1.625
C0092,C0042,1.5555555555555556
C0092,C0044,1.6666666666666667
C0092,C0045,2.0
C0092,C0046,2.6666666666666665
C0092,C0048,3.0
C0092,C0049,1.6206896551724137
C0092,C0050,1.6
C0092,C0051,2.4285714285714284
C0092,C0052,1.8823529411764706
C0092,C0053,1.4857142857142858
C0092,C0054,1.4444444444444444
C0092,C0055,1.631578947368421
C0092,C0056,2.230769230769231
C0092,C0057,2.0
C0092,C0058,1.0
C0092,C0059,2.3870967741935485
C0092,C0060,3.5
C0092,C0062,1.85
C0092,C0063,1.1666666666666667
C0092,C0065,1.5
C0092,C0067,1.6
C0092,C0068,2.0
C0092,C0069,3.0
C0092,C0070,1.0
C0092,C0071,1.6666666666666667
C0092,C0072,1.8
C0092,C0073,1.3333333333333333
C0092,C0074,1.4444444444444444
C0092,C0076,3.4166666666666665
C0092,C0079,1.5
C0092,C0081,1.3
C0092,C0083,1.3333333333333333
C0092,C0087,1.5
C0092,C0089,1.5
C0092,C0090,1.3333333333333333
C0092,C0092,1.3333333333333333
C0092,C0096,1.3333333333333333
C0092,C0097,1.0
C0092,C0098,1.4
C0092,C0102,1.3333333333333333
C0092,C0103,1.0
C0092,C0104,1.0
C0092,C0105,1.5454545454545454
C0092,C0108,1.5
C0092,C0111,1.3333333333333333
C0092,C0112,1.0
C0092,C0114,1.3333333333333333
C0092,C0115,2.4444444444444446
C0092,C0116,1.5
C0092,C0117,1.9342105263157894
C0092,C0118,1.5806451612903225
C0092,C0119,1.4666666666666666
C0092,C0120,1.5
C0092,C0121,2.857142857142857
C0092,C0122,1.3333333333333333
C0092,C0123,1.625
C0092,C0124,1.0
C0092,C0126,1.8
C0092,C0128,1.3333333333333333
C0092,C0129,2.2857142857142856
C0092,C0130,2.0
C0092,C0133,2.076923076923077
C0092,C0134,2.375
C0092,C0135,1.25
C0092,C0137,1.4545454545454546
C0092,C0139,1.5454545454545454
C0092,C0140,1.6666666666666667
C0092,C0143,1.5714285714285714
C0092,C0144,1.375
C0093,C0001,1.8573667711598747
C0093,C0002,1.7142857142857142
C0093,C0003,1.4
C0093,C0004,2.5
C0093,C0005,2.0652173913043477
C0093,C0006,1.4444444444444444
C0093,C0007,1.619047619047619
C0093,C0008,1.8349056603773586
C0093,C0009,1.7567567567567568
C0093,C0010,1.7619047619047619
C0093,C0011,1.8
C0093,C0013,1.4583333333333333
C0093,C0014,1.3928571428571428
C0093,C0015,2.4782608695652173
C0093,C0016,2.015625
C0093,C0017,1.7142857142857142
C0093,C0019,1.0
C0093,C0020,1.6666666666666667
C0093,C0023,1.3333333333333333
C0093,C0025,1.5
C0093,C0026,4.222222222222222
C0093,C0028,1.0
C0093,C0031,1.625
C0093,C0033,1.0
C0093,C0035,1.6666666666666667
C0093,C0040,2.0
C0093,C0043,2.0
C0093,C0045,1.0
C0093,C0047,1.3333333333333333
C0093,C0048,1.6666666666666667
C0093,C0049,2.1818181818181817
C0093,C0051,1.9333333333333333
C0093,C0052,2.25
C0093,C0053,1.6428571428571428
C0093,C0054,1.0
C0093,C0055,2.0833333333333335
C0093,C0056,1.7727272727272727
C0093,C0057,1.3333333333333333
C0093,C0058,2.3333333333333335
C0093,C0059,1.7241379310344827
C0093,C0060,3.0
C0093,C0061,1.8125
C0093,C0062,1.3
C0093,C0064,1.75
C0093,C0065,1.5
C0093,C0067,2.0
C0093,C0068,1.7777777777777777
C0093,C0074,1.4285714285714286
C0093,C0075,1.0
C0093,C0076,1.9333333333333333
C0093,C0078,1.6666666666666667
C0093,C0080,1.5
C0093,C0081,1.1666666666666667
C0093,C0083,2.125
C0093,C0085,1.5
C0093,C0086,2.142857142857143
C0093,C0087,1.6666666666666667
C0093,C0088,1.6666666666666667
C0093,C0089,1.3888888888888888
C0093,C0092,1.0
C0093,C0093,2.0
C0093,C0096,1.6666666666666667
C0093,C0101,1.0
C0093,C0102,1.3333333333333333
C0093,C0105,1.2222222222222223
C0093,C0108,1.6666666666666667
C0093,C0109,1.3333333333333333
C0093,C0115,2.588235294117647
C0093,C0116,2.1666666666666665
C0093,C0117,2.0317460317460316
C0093,C0118,2.324324324324324
C0093,C0119,1.5714285714285714
C0093,C0120,1.2
C0093,C0121,2.6153846153846154
C0093,C0122,2.0
C0093,C0123,2.0833333333333335
C0093,C0124,1.8333333333333333
C0093,C0125,2.0833333333333335
C0093,C0128,1.6666666666666667
C0093,C0129,3.5555555555555554
C0093,C0130,1.0
C0093,C0131,2.111111111111111
C0093,C0132,1.6
C0093,C0133,1.6666666666666667
C0093,C0134,1.125
C0093,C0135,2.2222222222222223
C0093,C0137,1.3333333333333333
C0093,C0138,1.6666666666666667
C0093,C0139,2.5357142857142856
C0093,C0142,1.5
C0093,C0143,1.0
C0093,C0144,1.6
C0093,C0145,2.5
C0093,C0146,1.0
C0094,C0001,1.6728624535315986
C0094,C0003,1.5
C0094,C0004,1.15
C0094,C0005,1.5555555555555556
C0094,C0006,1.7142857142857142
C0094,C0007,1.5789473684210527
C0094,C0008,1.6714285714285715
C0094,C0009,1.8157894736842106
C0094,C0011,1.4
C0094,C0012,2.6666666666666665
C0094,C0013,1.5
C0094,C0014,2.217391304347826
C0094,C0015,1.4
C0094,C0016,1.5614035087719298
C0094,C0021,1.5
C0094,C0030,1.3333333333333333
C0094,C0031,1.1176470588235294
C0094,C0034,2.0
C0094,C0035,1.5
C0094,C0042,1.8333333333333333
C0094,C0043,1.25
C0094,C0045,1.0
C0094,C0050,1.6666666666666667
C0094,C0051,1.6666666666666667
C0094,C0053,1.7
C0094,C0055,1.75
C0094,C0057,1.0
C0094,C0058,1.2222222222222223
C0094,C0059,1.0
C0094,C0061,2.25
C0094,C0062,2.0
C0094,C0063,1.5
C0094,C0065,2.0
C0094,C0067,3.5
C0094,C0068,1.3333333333333333
C0094,C0070,1.0
C0094,C0072,1.4
C0094,C0073,1.5333333333333334
C0094,C0074,1.5
C0094,C0081,1.5
C0094,C0085,1.3333333333333333
C0094,C0088,1.5
C0094,C0099,2.4
C0094,C0102,3.5
C0094,C0103,1.5
C0094,C0105,1.0
C0094,C0108,1.75
C0094,C0114,1.4
C0094,C0117,1.7714285714285714
C0094,C0118,1.125
C0094,C0119,1.2857142857142858
C0094,C0121,2.3333333333333335
C0094,C0122,1.1666666666666667
C0094,C0126,3.5
C0094,C0129,1.5
C0094,C0132,1.0
C0094,C0133,1.0
C0094,C0135,2.2
C0094,C0136,2.0
C0094,C0137,1.7777777777777777
C0094,C0138,1.0
C0094,C0139,1.25
C0094,C0140,1.0
C0094,C0143,1.0
C0094,C0144,1.4
C0095,C0001,1.6356589147286822
C0095,C0003,1.0
C0095,C0004,1.0
C0095,C0005,1.6818181818181819
C0095,C0006,1.4615384615384615
C0095,C0007,2.066666666666667
C0095,C0008,1.6981132075471699
C0095,C0009,1.6875
C0095,C0010,1.5333333333333334
C0095,C0011,1.25
C0095,C0012,2.0
C0095,C0014,1.5238095238095237
C0095,C0016,1.4339622641509433
C0095,C0020,1.0
C0095,C0028,1.0
C0095,C0031,1.0
C0095,C0032,1.5555555555555556
C0095,C0035,1.25
C0095,C0038,1.25
C0095,C0041,1.5
C0095,C0042,2.272727272727273
C0095,C0045,1.5
C0095,C0046,1.75
C0095,C0049,1.25
C0095,C0051,1.9166666666666667
C0095,C0053,2.0
C0095,C0055,1.0
C0095,C0057,1.7777777777777777
C0095,C0059,1.6666666666666667
C0095,C0062,2.0
C0095,C0067,1.5
C0095,C0068,2.3333333333333335
C0095,C0073,1.0
C0095,C0078,1.5333333333333334
C0095,C0080,1.0
C0095,C0081,1.4
C0095,C0102,1.5
C0095,C0104,1.6666666666666667
C0095,C0105,1.0
C0095,C0117,1.5
C0095,C0118,1.2857142857142858
C0095,C0119,1.4615384615384615
C0095,C0120,1.1666666666666667
C0095,C0121,1.9166666666666667
C0095,C0123,1.0
C0095,C0125,1.5
C0095,C0130,1.0
C0095,C0133,1.2
C0095,C0134,2.3333333333333335
C0095,C0135,1.4444444444444444
C0095,C0139,1.2857142857142858
C0095,C0143,1.5
C0095,C0144,1.4444444444444444
C0096,C0001,1.7581120943952802
C0096,C0002,1.6666666666666667
C0096,C0003,2.0454545454545454
C0096,C0004,1.4324324324324325
C0096,C0005,2.3783783783783785
C0096,C0006,1.1764705882352942
C0096,C0007,1.4736842105263157
C0096,C0008,1.8315217391304348
C0096,C0009,1.6964285714285714
C0096,C0010,1.8461538461538463
C0096,C0011,1.2727272727272727
C0096,C0012,1.5555555555555556
C0096,C0013,1.4285714285714286
C0096,C0014,1.360655737704918
C0096,C0015,2.2142857142857144
C0096,C0016,1.871345029239766
C0096,C0017,1.6666666666666667
C0096,C0019,1.6666666666666667
C0096,C0020,2.8
C0096,C0022,1.9090909090909092
C0096,C0023,1.0
C0096,C0024,1.75
C0096,C0029,1.0
C0096,C0031,1.5416666666666667
C0096,C0032,1.2
C0096,C0034,1.0
C0096,C0035,1.2
C0096,C0038,1.0
C0096,C0040,1.25
C0096,C0041,2.6666666666666665
C0096,C0042,1.3333333333333333
C0096,C0043,1.0
C0096,C0045,2.0
C0096,C0049,1.6538461538461537
C0096,C0051,2.8823529411764706
C0096,C0052,1.625
C0096,C0053,1.5263157894736843
C0096,C0054,1.5833333333333333
C0096,C0055,2.3076923076923075
C0096,C0056,1.9444444444444444
C0096,C0057,1.4
C0096,C0059,1.5294117647058822
C0096,C0061,2.0
C0096,C0062,1.45
C0096,C0065,1.631578947368421
C0096,C0067,1.7777777777777777
C0096,C0068,2.090909090909091
C0096,C0071,1.5
C0096,C0072,1.5
C0096,C0073,1.75
C0096,C0074,1.3333333333333333
C0096,C0076,1.8461538461538463
C0096,C0081,1.25
C0096,C0082,1.3333333333333333
C0096,C0087,1.3333333333333333
C0096,C0089,1.4166666666666667
C0096,C0090,1.6666666666666667
C0096,C0093,1.6666666666666667
C0096,C0096,1.25
C0096,C0097,1.2
C0096,C0098,1.375
C0096,C0101,1.0
C0096,C0102,1.6666666666666667
C0096,C0104,1.2
C0096,C0105,1.1666666666666667
C0096,C0108,1.3333333333333333
C0096,C0109,1.4545454545454546
C0096,C0110,1.6666666666666667
C0096,C0111,1.5
C0096,C0113,1.0
C0096,C0114,1.5
C0096,C0115,2.875
C0096,C0117,2.212121212121212
C0096,C0118,1.7037037037037037
C0096,C0119,1.607843137254902
C0096,C0120,1.5454545454545454
C0096,C0121,5.5
C0096,C0122,1.4285714285714286
C0096,C0123,2.375
C0096,C0127,1.6666666666666667
C0096,C0129,2.125
C0096,C0131,2.111111111111111
C0096,C0133,1.8421052631578947
C0096,C0135,1.5454545454545454
C0096,C0137,5.125
C0096,C0138,1.6666666666666667
C0096,C0139,1.7608695652173914
C0096,C0140,1.0
C0096,C0141,1.5
C0096,C0142,1.0
C0096,C0143,1.5
C0096,C0144,1.7575757575757576
C0096,C0145,1.0
C0097,C0001,1.7375
C0097,C0002,2.0
C0097,C0003,1.6666666666666667
C0097,C0004,1.5263157894736843
C0097,C0005,1.5714285714285714
C0097,C0006,1.2
C0097,C0007,2.0
C0097,C0008,1.6206896551724137
C0097,C0009,1.3333333333333333
C0097,C0010,1.6666666666666667
C0097,C0011,1.6
C0097,C0013,1.1666666666666667
C0097,C0014,1.7547169811320755
C0097,C0015,1.5
C0097,C0016,1.9640287769784173
C0097,C0017,2.0
C0097,C0021,1.6666666666666667
C0097,C0023,1.0
C0097,C0025,1.3333333333333333
C0097,C0026,1.6666666666666667
C0097,C0028,1.0
C0097,C0031,1.6923076923076923
C0097,C0034,1.3333333333333333
C0097,C0035,1.0
C0097,C0036,1.25
C0097,C0038,1.631578947368421
C0097,C0040,3.3333333333333335
C0097,C0041,2.7142857142857144
C0097,C0042,2.6666666666666665
C0097,C0047,1.0
C0097,C0048,1.3333333333333333
C0097,C0049,1.25
C0097,C0051,1.9230769230769231
C0097,C0052,1.1666666666666667
C0097,C0053,1.5454545454545454
C0097,C0055,1.5
C0097,C0056,1.0909090909090908
C0097,C0057,1.25
C0097,C0058,1.5
C0097,C0059,2.4444444444444446
C0097,C0060,2.3333333333333335
C0097,C0061,1.3333333333333333
C0097,C0062,1.5
C0097,C0063,1.8333333333333333
C0097,C0064,2.6666666666666665
C0097,C0068,1.3333333333333333
C0097,C0076,1.6666666666666667
C0097,C0081,1.5
C0097,C0082,1.0
C0097,C0085,1.5
C0097,C0086,2.3333333333333335
C0097,C0088,1.1666666666666667
C0097,C0096,1.6666666666666667
C0097,C0097,1.1428571428571428
C0097,C0098,1.6666666666666667
C0097,C0105,1.6153846153846154
C0097,C0107,3.5
C0097,C0108,1.8421052631578947
C0097,C0110,2.3333333333333335
C0097,C0111,1.9090909090909092
C0097,C0114,1.2352941176470589
